  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0306738,  Residual: 0.00139282 
 hmax = 0.008108; hmin = 0.008000; num_cells = 2473.000000; num_vertices = 1321.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01474291; compliance = 0.0054682008

perimeter_penalization = 0.0003811090
Norm of u_opt: 0.00884904800935432
Norm of alpha_opt: 0.2405576514859822

 vol_alpha = 0.0683525105

 vol_ratio_percentage = 22.78417
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000719466567385 0.004170538204260125
min/max u_opt_y: -0.0240096494483 0.0

Execution time (in seconds): 658.8336832523346

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2473.000000; num_vertices = 1314.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01474291; compliance = 0.0054682008

perimeter_penalization = 0.0003811090
Norm of u_opt: 0.00884904800935432
Norm of alpha_opt: 0.2405576514859822

 vol_alpha = 0.0683525105

 vol_ratio_percentage = 22.78417
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000202281254223 0.004170538204260125
min/max u_opt_y: -0.00528468086174 0.0

Execution time (in seconds): 658.834808588028

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2463.000000; num_vertices = 1305.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01474291; compliance = 0.0054682008

perimeter_penalization = 0.0003811090
Norm of u_opt: 0.00884904800935432
Norm of alpha_opt: 0.2405576514859822

 vol_alpha = 0.0683525105

 vol_ratio_percentage = 22.78417
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -3.91220773185e-05 0.004170538204260125
min/max u_opt_y: -0.0240118948726 0.0

Execution time (in seconds): 658.8352756500244
