  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0306607,  Residual: 0.00131743 
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: 0.0 0.00423801334346519
min/max u_opt_y: -0.0231897561804 0.0

Execution time (in seconds): 751.7068965435028

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008948; hmin = 0.004644; num_cells = 2341.000000; num_vertices = 1263.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477423; compliance = 0.0054787396

perimeter_penalization = 0.0004014253
Norm of u_opt: 0.008857875280690885
Norm of alpha_opt: 0.2395402097316425

 vol_alpha = 0.0684842452

 vol_ratio_percentage = 22.82808
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00503398499376 0.00423801334346519
min/max u_opt_y: -0.0180889873852 0.0

Execution time (in seconds): 751.7068450450897

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008947; hmin = 0.004534; num_cells = 2422.000000; num_vertices = 1307.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477423; compliance = 0.0054787396

perimeter_penalization = 0.0004014253
Norm of u_opt: 0.008857875280690885
Norm of alpha_opt: 0.2395402097316425

 vol_alpha = 0.0684842452

 vol_ratio_percentage = 22.82808
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.0041009832079 0.00423801334346519
min/max u_opt_y: -0.00685641765918 0.0

Execution time (in seconds): 751.7072913646698

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008942; hmin = 0.004596; num_cells = 2528.000000; num_vertices = 1355.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477423; compliance = 0.0054787396

perimeter_penalization = 0.0004014253
Norm of u_opt: 0.008857875280690885
Norm of alpha_opt: 0.2395402097316425

 vol_alpha = 0.0684842452

 vol_ratio_percentage = 22.82808
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: 0.0 0.00423801334346519
min/max u_opt_y: -0.0222803296016 0.0

Execution time (in seconds): 751.7072269916534

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008945; hmin = 0.004567; num_cells = 2531.000000; num_vertices = 1359.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477423; compliance = 0.0054787396

perimeter_penalization = 0.0004014253
Norm of u_opt: 0.008857875280690885
Norm of alpha_opt: 0.2395402097316425

 vol_alpha = 0.0684842452

 vol_ratio_percentage = 22.82808
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000827342125859 0.00423801334346519
min/max u_opt_y: -0.0194535680037 0.0

Execution time (in seconds): 751.7100148200989
