  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0295431,  Residual: 0.000739065 
 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00454459583886 0.0041093242347248005
min/max u_opt_y: -0.00781729101576 0.0

Execution time (in seconds): 845.0745317935944

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2473.000000; num_vertices = 1314.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000211051271754 0.0041093242347248005
min/max u_opt_y: -0.00528709686257 0.0

Execution time (in seconds): 845.0750374794006

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2306.000000; num_vertices = 1236.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00414341525346 0.0041093242347248005
min/max u_opt_y: -0.0216498845035 0.0

Execution time (in seconds): 845.0750820636749

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2310.000000; num_vertices = 1236.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00047074209861 0.0041093242347248005
min/max u_opt_y: -0.0194395999148 0.0

Execution time (in seconds): 845.0746538639069

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2321.000000; num_vertices = 1247.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00512901904839 0.0041093242347248005
min/max u_opt_y: -0.0177154291833 0.0

Execution time (in seconds): 845.0753989219666

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2473.000000; num_vertices = 1321.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000628705010084 0.0041093242347248005
min/max u_opt_y: -0.0235142173756 0.0

Execution time (in seconds): 845.0771231651306
