  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0296621,  Residual: 0.000503727 
423 TAO,  Function value: 0.0204904,  Residual: 1.93508e-06 
424 TAO,  Function value: 0.0204903,  Residual: 1.68994e-06 
425 TAO,  Function value: 0.0204902,  Residual: 1.66407e-06 
426 TAO,  Function value: 0.0204901,  Residual: 2.08971e-06 
427 TAO,  Function value: 0.0204899,  Residual: 2.08062e-06 
428 TAO,  Function value: 0.0204898,  Residual: 1.99875e-06 
429 TAO,  Function value: 0.0204897,  Residual: 2.07439e-06 
430 TAO,  Function value: 0.0204895,  Residual: 2.4477e-06 
431 TAO,  Function value: 0.0204895,  Residual: 2.3626e-06 
432 TAO,  Function value: 0.0204893,  Residual: 2.23589e-06 
433 TAO,  Function value: 0.0204891,  Residual: 2.48931e-06 
434 TAO,  Function value: 0.0204888,  Residual: 1.99849e-06 
435 TAO,  Function value: 0.0204887,  Residual: 2.04937e-06 
436 TAO,  Function value: 0.0204885,  Residual: 1.89639e-06 
437 TAO,  Function value: 0.0204883,  Residual: 2.34656e-06 
438 TAO,  Function value: 0.0204881,  Residual: 2.27873e-06 
439 TAO,  Function value: 0.0204879,  Residual: 2.02647e-06 
440 TAO,  Function value: 0.0204877,  Residual: 2.17981e-06 
441 TAO,  Function value: 0.0204875,  Residual: 1.83964e-06 
442 TAO,  Function value: 0.0204874,  Residual: 1.8046e-06 
443 TAO,  Function value: 0.0204873,  Residual: 1.65915e-06 
444 TAO,  Function value: 0.0204871,  Residual: 1.62495e-06 
445 TAO,  Function value: 0.020487,  Residual: 1.6412e-06 
446 TAO,  Function value: 0.0204869,  Residual: 1.73601e-06 
447 TAO,  Function value: 0.0204868,  Residual: 1.68328e-06 
448 TAO,  Function value: 0.0204867,  Residual: 1.59866e-06 
449 TAO,  Function value: 0.0204865,  Residual: 1.69477e-06 
450 TAO,  Function value: 0.0204865,  Residual: 1.63246e-06 
451 TAO,  Function value: 0.0204864,  Residual: 1.33032e-06 
452 TAO,  Function value: 0.0204863,  Residual: 1.16574e-06 
453 TAO,  Function value: 0.0204863,  Residual: 1.13332e-06 
454 TAO,  Function value: 0.0204862,  Residual: 1.24843e-06 
455 TAO,  Function value: 0.0204862,  Residual: 1.57792e-06 
456 TAO,  Function value: 0.0204861,  Residual: 1.01538e-06 
457 TAO,  Function value: 0.0204861,  Residual: 9.10635e-07 
458 TAO,  Function value: 0.020486,  Residual: 8.82503e-07 
459 TAO,  Function value: 0.020486,  Residual: 9.33019e-07 
460 TAO,  Function value: 0.0204859,  Residual: 1.35678e-06 
461 TAO,  Function value: 0.0204859,  Residual: 9.43751e-07 
462 TAO,  Function value: 0.0204858,  Residual: 8.46426e-07 
463 TAO,  Function value: 0.0204858,  Residual: 1.05169e-06 
464 TAO,  Function value: 0.0204857,  Residual: 9.94861e-07 
465 TAO,  Function value: 0.0204857,  Residual: 9.59399e-07 
466 TAO,  Function value: 0.0204856,  Residual: 1.13452e-06 
467 TAO,  Function value: 0.0204855,  Residual: 1.51236e-06 
468 TAO,  Function value: 0.0204855,  Residual: 1.59063e-06 
469 TAO,  Function value: 0.0204855,  Residual: 1.55339e-06 
470 TAO,  Function value: 0.0204855,  Residual: 1.47134e-06 
471 TAO,  Function value: 0.0204855,  Residual: 1.43331e-06 
472 TAO,  Function value: 0.0204854,  Residual: 1.22851e-06 
473 TAO,  Function value: 0.0204853,  Residual: 9.84188e-07 
474 TAO,  Function value: 0.0204852,  Residual: 9.08147e-07 
475 TAO,  Function value: 0.0204852,  Residual: 8.63887e-07 
476 TAO,  Function value: 0.0204852,  Residual: 6.50983e-07 
477 TAO,  Function value: 0.0204852,  Residual: 5.72173e-07 
478 TAO,  Function value: 0.0204851,  Residual: 5.23551e-07 
479 TAO,  Function value: 0.0204851,  Residual: 6.04099e-07 
480 TAO,  Function value: 0.0204851,  Residual: 4.22759e-07 
481 TAO,  Function value: 0.0204851,  Residual: 3.77394e-07 
482 TAO,  Function value: 0.0204851,  Residual: 3.73322e-07 
483 TAO,  Function value: 0.0204851,  Residual: 5.2618e-07 
484 TAO,  Function value: 0.0204851,  Residual: 3.79714e-07 
485 TAO,  Function value: 0.0204851,  Residual: 3.36916e-07 
486 TAO,  Function value: 0.0204851,  Residual: 3.27241e-07 
487 TAO,  Function value: 0.0204851,  Residual: 4.26585e-07 
488 TAO,  Function value: 0.020485,  Residual: 3.07586e-07 
489 TAO,  Function value: 0.020485,  Residual: 2.9909e-07 
490 TAO,  Function value: 0.020485,  Residual: 2.96797e-07 
491 TAO,  Function value: 0.020485,  Residual: 3.72252e-07 
492 TAO,  Function value: 0.020485,  Residual: 3.21066e-07 
493 TAO,  Function value: 0.020485,  Residual: 2.57894e-07 
494 TAO,  Function value: 0.020485,  Residual: 2.3662e-07 
495 TAO,  Function value: 0.020485,  Residual: 2.30652e-07 
496 TAO,  Function value: 0.020485,  Residual: 2.56462e-07 
497 TAO,  Function value: 0.020485,  Residual: 1.98333e-07 
498 TAO,  Function value: 0.020485,  Residual: 1.78874e-07 
499 TAO,  Function value: 0.020485,  Residual: 1.77727e-07 
500 TAO,  Function value: 0.020485,  Residual: 2.16379e-07 
501 TAO,  Function value: 0.020485,  Residual: 1.67139e-07 
502 TAO,  Function value: 0.020485,  Residual: 1.61516e-07 
503 TAO,  Function value: 0.020485,  Residual: 1.62153e-07 
504 TAO,  Function value: 0.020485,  Residual: 2.44572e-07 
505 TAO,  Function value: 0.020485,  Residual: 1.5876e-07 
506 TAO,  Function value: 0.020485,  Residual: 1.40524e-07 
507 TAO,  Function value: 0.020485,  Residual: 1.39462e-07 
508 TAO,  Function value: 0.020485,  Residual: 1.48718e-07 
509 TAO,  Function value: 0.020485,  Residual: 1.84381e-07 
510 TAO,  Function value: 0.020485,  Residual: 1.26089e-07 
511 TAO,  Function value: 0.020485,  Residual: 1.09053e-07 
512 TAO,  Function value: 0.020485,  Residual: 1.06816e-07 
513 TAO,  Function value: 0.020485,  Residual: 1.23147e-07 
514 TAO,  Function value: 0.020485,  Residual: 1.02112e-07 
515 TAO,  Function value: 0.020485,  Residual: 9.28486e-08 
516 TAO,  Function value: 0.020485,  Residual: 9.59656e-08 
517 TAO,  Function value: 0.020485,  Residual: 9.31964e-08 
518 TAO,  Function value: 0.020485,  Residual: 8.41276e-08 
519 TAO,  Function value: 0.020485,  Residual: 8.45267e-08 
520 TAO,  Function value: 0.020485,  Residual: 8.61787e-08 
521 TAO,  Function value: 0.020485,  Residual: 7.1529e-08 
522 TAO,  Function value: 0.020485,  Residual: 6.52011e-08 
523 TAO,  Function value: 0.020485,  Residual: 6.63095e-08 
524 TAO,  Function value: 0.020485,  Residual: 6.00673e-08 
525 TAO,  Function value: 0.020485,  Residual: 6.78209e-08 
526 TAO,  Function value: 0.020485,  Residual: 5.20859e-08 
527 TAO,  Function value: 0.020485,  Residual: 4.73649e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 16
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=4.73649e-08
  Objective value=0.020485
  total number of iterations=527,                          (max: 1000)
  total number of function/gradient evaluations=600,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6127.000000; num_vertices = 3182.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000217787059409 0.004177971572874224
min/max u_opt_y: -0.00556470997848 0.0

Execution time (in seconds): 2642.7745139598846

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6003.000000; num_vertices = 3129.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: 1.0797804679e-05 0.004177971572874224
min/max u_opt_y: -0.0237503753779 0.0

Execution time (in seconds): 2642.774711370468

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6222.000000; num_vertices = 3224.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000102314396191 0.004177971572874224
min/max u_opt_y: -0.0215858147002 0.0

Execution time (in seconds): 2642.774711370468

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6196.000000; num_vertices = 3218.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00404299920127 0.004177971572874224
min/max u_opt_y: -0.0064899984175 0.0

Execution time (in seconds): 2642.7745776176453

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6080.000000; num_vertices = 3152.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -4.29711091742e-05 0.004177971572874224
min/max u_opt_y: -0.0229505965372 0.0

Execution time (in seconds): 2642.7746992111206

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6282.000000; num_vertices = 3282.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00106810006219 0.004177971572874224
min/max u_opt_y: -0.0217048175405 0.0

Execution time (in seconds): 2642.775087594986

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5944.000000; num_vertices = 3105.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00506237213549 0.004177971572874224
min/max u_opt_y: -0.0167517524901 0.0

Execution time (in seconds): 2642.774998188019

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6105.000000; num_vertices = 3184.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01482929; compliance = 0.0052415164

perimeter_penalization = 0.0004141638
Norm of u_opt: 0.008898035664048981
Norm of alpha_opt: 0.23670967770991047

 vol_alpha = 0.0655189546

 vol_ratio_percentage = 21.83965
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00419424121143 0.004177971572874224
min/max u_opt_y: -0.0213744742482 0.0

Execution time (in seconds): 2642.775126218796
