  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0293673,  Residual: 0.000450234 
423 TAO,  Function value: 0.0201148,  Residual: 6.67601e-07 
424 TAO,  Function value: 0.0201147,  Residual: 6.16313e-07 
425 TAO,  Function value: 0.0201147,  Residual: 5.73558e-07 
426 TAO,  Function value: 0.0201147,  Residual: 5.10086e-07 
427 TAO,  Function value: 0.0201147,  Residual: 5.18105e-07 
428 TAO,  Function value: 0.0201147,  Residual: 3.76526e-07 
429 TAO,  Function value: 0.0201147,  Residual: 3.55281e-07 
430 TAO,  Function value: 0.0201147,  Residual: 3.3096e-07 
431 TAO,  Function value: 0.0201147,  Residual: 3.79212e-07 
432 TAO,  Function value: 0.0201146,  Residual: 2.93402e-07 
433 TAO,  Function value: 0.0201146,  Residual: 2.81673e-07 
434 TAO,  Function value: 0.0201146,  Residual: 2.72046e-07 
435 TAO,  Function value: 0.0201146,  Residual: 2.61471e-07 
436 TAO,  Function value: 0.0201146,  Residual: 2.49083e-07 
437 TAO,  Function value: 0.0201146,  Residual: 2.11934e-07 
438 TAO,  Function value: 0.0201146,  Residual: 2.02516e-07 
439 TAO,  Function value: 0.0201146,  Residual: 1.93509e-07 
440 TAO,  Function value: 0.0201146,  Residual: 2.11158e-07 
441 TAO,  Function value: 0.0201146,  Residual: 1.76948e-07 
442 TAO,  Function value: 0.0201146,  Residual: 1.71218e-07 
443 TAO,  Function value: 0.0201146,  Residual: 1.65096e-07 
444 TAO,  Function value: 0.0201146,  Residual: 1.65934e-07 
445 TAO,  Function value: 0.0201146,  Residual: 1.50917e-07 
446 TAO,  Function value: 0.0201146,  Residual: 1.47197e-07 
447 TAO,  Function value: 0.0201146,  Residual: 1.49961e-07 
448 TAO,  Function value: 0.0201146,  Residual: 1.56269e-07 
449 TAO,  Function value: 0.0201146,  Residual: 1.50612e-07 
450 TAO,  Function value: 0.0201146,  Residual: 1.48358e-07 
451 TAO,  Function value: 0.0201146,  Residual: 1.48049e-07 
452 TAO,  Function value: 0.0201146,  Residual: 1.70626e-07 
453 TAO,  Function value: 0.0201146,  Residual: 1.51342e-07 
454 TAO,  Function value: 0.0201146,  Residual: 1.48992e-07 
455 TAO,  Function value: 0.0201146,  Residual: 1.512e-07 
456 TAO,  Function value: 0.0201146,  Residual: 1.74166e-07 
457 TAO,  Function value: 0.0201146,  Residual: 1.66954e-07 
458 TAO,  Function value: 0.0201146,  Residual: 1.59314e-07 
459 TAO,  Function value: 0.0201146,  Residual: 1.50681e-07 
460 TAO,  Function value: 0.0201146,  Residual: 1.45337e-07 
461 TAO,  Function value: 0.0201146,  Residual: 1.34489e-07 
462 TAO,  Function value: 0.0201146,  Residual: 1.29263e-07 
463 TAO,  Function value: 0.0201146,  Residual: 1.2911e-07 
464 TAO,  Function value: 0.0201146,  Residual: 1.33545e-07 
465 TAO,  Function value: 0.0201146,  Residual: 1.34421e-07 
466 TAO,  Function value: 0.0201146,  Residual: 1.40465e-07 
467 TAO,  Function value: 0.0201146,  Residual: 1.37298e-07 
468 TAO,  Function value: 0.0201146,  Residual: 1.37249e-07 
469 TAO,  Function value: 0.0201146,  Residual: 1.44849e-07 
470 TAO,  Function value: 0.0201146,  Residual: 1.56297e-07 
471 TAO,  Function value: 0.0201146,  Residual: 1.74583e-07 
472 TAO,  Function value: 0.0201146,  Residual: 2.02748e-07 
473 TAO,  Function value: 0.0201146,  Residual: 2.11211e-07 
474 TAO,  Function value: 0.0201146,  Residual: 2.15974e-07 
475 TAO,  Function value: 0.0201146,  Residual: 2.23451e-07 
476 TAO,  Function value: 0.0201146,  Residual: 2.75042e-07 
477 TAO,  Function value: 0.0201146,  Residual: 2.42788e-07 
478 TAO,  Function value: 0.0201146,  Residual: 2.3789e-07 
479 TAO,  Function value: 0.0201146,  Residual: 3.15501e-07 
480 TAO,  Function value: 0.0201146,  Residual: 4.16338e-07 
481 TAO,  Function value: 0.0201146,  Residual: 3.58023e-07 
482 TAO,  Function value: 0.0201146,  Residual: 3.4147e-07 
483 TAO,  Function value: 0.0201146,  Residual: 3.39501e-07 
484 TAO,  Function value: 0.0201145,  Residual: 2.56195e-07 
485 TAO,  Function value: 0.0201145,  Residual: 0.000153337 
486 TAO,  Function value: 0.0201145,  Residual: 3.6377e-07 
487 TAO,  Function value: 0.0201145,  Residual: 3.02444e-07 
488 TAO,  Function value: 0.0201145,  Residual: 2.57074e-07 
489 TAO,  Function value: 0.0201145,  Residual: 4.90315e-07 
490 TAO,  Function value: 0.0201145,  Residual: 3.487e-07 
491 TAO,  Function value: 0.0201145,  Residual: 2.40356e-06 
492 TAO,  Function value: 0.0201145,  Residual: 1.88653e-06 
493 TAO,  Function value: 0.0201145,  Residual: 9.10238e-07 
494 TAO,  Function value: 0.0201145,  Residual: 6.04112e-07 
495 TAO,  Function value: 0.0201144,  Residual: 8.57709e-07 
496 TAO,  Function value: 0.0201144,  Residual: 5.50001e-07 
497 TAO,  Function value: 0.0201144,  Residual: 4.50402e-07 
498 TAO,  Function value: 0.0201144,  Residual: 3.10322e-07 
499 TAO,  Function value: 0.0201143,  Residual: 2.82739e-07 
500 TAO,  Function value: 0.0201143,  Residual: 3.7575e-07 
501 TAO,  Function value: 0.0201143,  Residual: 2.7192e-07 
502 TAO,  Function value: 0.0201143,  Residual: 2.29005e-07 
503 TAO,  Function value: 0.0201143,  Residual: 1.75342e-07 
504 TAO,  Function value: 0.0201143,  Residual: 2.06254e-07 
505 TAO,  Function value: 0.0201143,  Residual: 1.6034e-07 
506 TAO,  Function value: 0.0201143,  Residual: 1.26352e-07 
507 TAO,  Function value: 0.0201143,  Residual: 1.27779e-07 
508 TAO,  Function value: 0.0201143,  Residual: 1.30584e-07 
509 TAO,  Function value: 0.0201143,  Residual: 5.02012e-08 
510 TAO,  Function value: 0.0201143,  Residual: 3.21575e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 21
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=3.21575e-08
  Objective value=0.0201143
  total number of iterations=510,                          (max: 2000)
  total number of function/gradient evaluations=614,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5918.000000; num_vertices = 3095.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000225845205464 0.00444370998449151
min/max u_opt_y: -0.0202002544079 0.0

Execution time (in seconds): 2598.8079311847687

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6261.000000; num_vertices = 3270.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00461063467222 0.00444370998449151
min/max u_opt_y: -0.0173517131378 0.0

Execution time (in seconds): 2598.807859182358

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5997.000000; num_vertices = 3140.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00322017784199 0.00444370998449151
min/max u_opt_y: -0.021704093422 0.0

Execution time (in seconds): 2598.8081529140472

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6148.000000; num_vertices = 3188.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00333944816347 0.00444370998449151
min/max u_opt_y: -0.00584127987767 0.0

Execution time (in seconds): 2598.809952735901

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6129.000000; num_vertices = 3204.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: 0.000239787686756 0.00444370998449151
min/max u_opt_y: -0.0233201259067 0.0

Execution time (in seconds): 2598.8102326393127

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6071.000000; num_vertices = 3150.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -5.30583888946e-05 0.00444370998449151
min/max u_opt_y: -0.0220920938697 0.0

Execution time (in seconds): 2598.810638189316

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6225.000000; num_vertices = 3225.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -3.94371834272e-05 0.00444370998449151
min/max u_opt_y: -0.0233139271508 0.0

Execution time (in seconds): 2598.810795068741

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6216.000000; num_vertices = 3224.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01469694; compliance = 0.0052810287

perimeter_penalization = 0.0001362905
Norm of u_opt: 0.00878827177084914
Norm of alpha_opt: 0.2415520887619684

 vol_alpha = 0.0660128590

 vol_ratio_percentage = 22.00429
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000684656633612 0.00444370998449151
min/max u_opt_y: -0.00604394473464 0.0

Execution time (in seconds): 2598.8122301101685
