  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0205494,  Residual: 0.000479208 
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.0010133210156 0.0033577983058279796
min/max u_opt_y: -0.0204039353517 0.0

Execution time (in seconds): 2319.8726902008057

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6074.000000; num_vertices = 3151.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00086842760762 0.0033577983058279796
min/max u_opt_y: -0.0226436236077 0.0

Execution time (in seconds): 2319.8727819919586

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6198.000000; num_vertices = 3224.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00218845014158 0.0033577983058279796
min/max u_opt_y: -0.00360250197768 0.0

Execution time (in seconds): 2319.8724398612976

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6146.000000; num_vertices = 3202.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000493382922897 0.0033577983058279796
min/max u_opt_y: -0.00975211227342 0.0

Execution time (in seconds): 2319.872982263565

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6072.000000; num_vertices = 3169.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00505813753053 0.0033577983058279796
min/max u_opt_y: -0.0196885981141 0.0

Execution time (in seconds): 2319.8732199668884

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6176.000000; num_vertices = 3218.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.0046367522521 0.0033577983058279796
min/max u_opt_y: -0.00989768903203 0.0

Execution time (in seconds): 2319.8743121623993
